NOAA-17(S)2640910    20.2  6    .851
NOAA-16(S)2640928    31.7  7   1.121
NOAA-14(N)2640939     2.9  2    .956
NOAA-15(N)2640954    17.1  6   1.785
NOAA-17(N)2641002     8.9  4   2.406
NOAA-16(N)2641019    17.6  6   1.086
NOAA-14(S)2641030    12.6  5   1.068
NOAA-15(S)2641044    14.3  5    .998
NOAA-17(S)2641053    15.0  5    .873
NOAA-16(S)2641109    10.1  5    .981
NOAA-14(N)2641122     9.9  5    .783
NOAA-15(N)2641135    16.3  6   1.232
NOAA-17(N)2641144    31.3  7   1.447
NOAA-16(N)2641200    21.1  6   1.191
NOAA-14(S)2641212    13.4  5    .989
NOAA-15(S)2641225    19.4  6   1.004
NOAA-17(S)2641234    16.0  6    .865
NOAA-16(S)2641250    10.6  5    .982
NOAA-14(N)2641303    13.9  5    .840
NOAA-15(N)2641316    26.0  7   1.063
NOAA-17(N)2641326    22.8  6   1.273
NOAA-16(N)2641340    10.6  5   1.178
NOAA-14(S)2641353     9.8  4    .883
NOAA-15(S)2641406    13.5  5    .995
NOAA-17(S)2641416     8.8  4    .995
NOAA-16(S)2641431     8.1  4   1.012
NOAA-14(N)2641444    14.2  5    .956
NOAA-15(N)2641457    20.4  6   1.044
NOAA-17(N)2641507    17.6  6   1.106
NOAA-16(N)2641521    15.3  5   1.193
NOAA-14(S)2641534     9.9  5    .868
NOAA-15(S)2641546    13.1  5   1.006
NOAA-17(S)2641557    11.5  5   1.034
NOAA-16(S)2641612    18.6  6   1.107
NOAA-14(N)2641625     8.5  4    .987
NOAA-15(N)2641637    15.3  5   1.118
NOAA-17(N)2641648    13.1  5   1.077
NOAA-16(N)2641702    17.7  6   1.022
NOAA-14(S)2641715    10.6  5    .919
NOAA-15(S)2641727    12.9  5   1.006
NOAA-17(S)2641738    15.6  6   1.033
NOAA-16(S)2641754     7.0  4   1.066
NOAA-14(N)2641805    12.9  5   1.092
NOAA-15(N)2641816    16.1  6   1.167
NOAA-17(N)2641829    19.5  6   1.109
NOAA-16(N)2641844     8.4  4    .822
NOAA-14(S)2641856    17.1  6    .994
NOAA-15(S)2641906    12.7  5   1.022
NOAA-17(S)2641918    16.5  6   1.108
NOAA-16(S)2641936    68.0  9    .758
NOAA-14(N)2641946     4.4  3    .881
NOAA-15(N)2641956     9.9  5   1.126
NOAA-17(N)2642008    12.1  5   1.300
NOAA-16(N)2642027     8.8  4    .758
NOAA-14(S)2642037     3.9  2    .884
NOAA-15(S)2642047     7.9  4    .942
NOAA-17(S)2642058     9.4  4   1.266
NOAA-16(S)2642118     2.8  2   1.518
NOAA-14(N)2642127     3.4  2    .717
NOAA-15(N)2642137     6.7  4   1.019
NOAA-17(N)2642148     7.0  4   1.382
NOAA-16(N)2642209     3.8  2    .789
NOAA-14(S)2642218     2.8  2    .999
NOAA-15(S)2642227     5.7  3    .973
NOAA-17(S)2642239    12.9  5   1.194
NOAA-16(S)2642301     2.3  1   2.953
NOAA-14(N)2642308     3.9  2    .645
NOAA-15(N)2642317     6.6  4    .939
NOAA-17(N)2642328     4.7  3   1.350
NOAA-16(N)2642353     2.5  2   1.030
NOAA-15(S)2650008     4.4  3    .968
NOAA-17(S)2650019    15.4  5   1.017
NOAA-16(S)2650045     3.7  2   3.701
NOAA-14(N)2650051     3.6  2    .709
NOAA-15(N)2650059    10.8  5    .993
NOAA-17(N)2650109    16.1  6   1.249
NOAA-16(N)2650136     6.4  4   1.163
NOAA-14(S)2650143    10.7  5    .894
NOAA-15(S)2650150    13.5  5    .763
NOAA-17(S)2650159     9.9  5    .860
NOAA-16(S)2650228     4.3  3   1.878
NOAA-14(N)2650233     3.0  2    .924
NOAA-15(N)2650240     6.0  3   1.450
NOAA-17(N)2650250     6.1  3   1.141
NOAA-16(N)2650320     6.3  4   1.166
NOAA-14(S)2650326     5.4  3   2.164
NOAA-15(S)2650332     7.1  4   1.107
NOAA-17(S)2650341     7.0  4    .814
NOAA-16(S)2650411     5.6  3   1.310
NOAA-14(N)2650417     6.0  3   1.244
NOAA-15(N)2650423    10.8  5   2.568
NOAA-17(N)2650431    11.3  5   1.118
NOAA-16(N)2650503     8.6  4    .982
NOAA-14(S)2650509     4.3  3   2.726
NOAA-15(S)2650514     5.0  3   1.403
NOAA-17(S)2650523     4.4  3   1.043
NOAA-16(S)2650553     8.6  4   1.151
NOAA-14(N)2650600     2.6  2   1.735
NOAA-15(N)2650605     8.5  4   3.251
NOAA-17(N)2650613     8.8  4   1.543
NOAA-16(N)2650645     6.5  4    .818
NOAA-14(S)2650652    13.6  5   1.117
NOAA-15(S)2650657    25.8  7    .742
NOAA-17(S)2650705    16.5  6    .915
NOAA-16(S)2650735    33.2  7   1.231
NOAA-14(N)2650745     1.5  1   1.338
NOAA-15(N)2650748    16.5  6   3.066
NOAA-17(N)2650755    13.9  5   2.240
NOAA-16(N)2650827    18.5  6    .955
NOAA-14(S)2650835    23.3  6   1.102
NOAA-15(S)2650839    35.5  7    .739
NOAA-17(S)2650847    25.5  7    .821
NOAA-16(S)2650917    18.2  6   1.093
NOAA-14(N)2650927    10.6  5   1.050
NOAA-15(N)2650930    19.1  6   1.975
NOAA-17(N)2650938    23.7  6   2.130
NOAA-16(N)2651008     9.8  4   1.001
NOAA-14(S)2651018     8.4  4   1.097
NOAA-15(S)2651021    10.6  5   1.070
NOAA-17(S)2651030     7.3  4    .911
NOAA-16(S)2651058     8.1  4    .956
NOAA-14(N)2651109    11.0  5    .797
NOAA-15(N)2651112    17.0  6   1.334
NOAA-17(N)2651121    11.6  5   1.700
NOAA-16(N)2651149    14.7  5   1.151
NOAA-14(S)2651200     4.4  3    .933
NOAA-15(S)2651202     7.7  4   1.068
NOAA-17(S)2651212     5.3  3   1.008
NOAA-16(S)2651239     4.4  3    .909
NOAA-14(N)2651251    15.9  6    .858
NOAA-15(N)2651253     7.1  4    .922
NOAA-17(N)2651303    17.2  6   1.371
NOAA-16(N)2651329    31.8  7   1.294
NOAA-14(S)2651341     7.2  4    .855
NOAA-15(S)2651343    20.2  6    .998
NOAA-17(S)2651354    19.2  6    .865
NOAA-16(S)2651420    27.6  7   1.096
NOAA-14(N)2651432    12.5  5    .922
NOAA-15(N)2651433    19.4  6   1.022
NOAA-17(N)2651445    13.5  5   1.165
NOAA-16(N)2651510    20.0  6   1.212
NOAA-14(S)2651522    14.2  5    .919
NOAA-15(S)2651523    26.5  7   1.040
NOAA-17(S)2651535    22.3  6    .878
NOAA-16(S)2651601    35.7  7   1.122
NOAA-14(N)2651612    22.1  6   1.106
NOAA-15(N)2651613    67.7  9   1.397
NOAA-17(N)2651626    18.0  6   1.032
NOAA-16(N)2651651    51.8  8   1.074
NOAA-14(S)2651702    27.2  7   1.029
NOAA-15(S)2651703    44.4  8   1.201
NOAA-17(S)2651715    16.6  6   1.000
NOAA-16(S)2651743    31.8  7    .990
NOAA-14(N)2651753    29.3  7   1.169
NOAA-15(N)2651753    43.9  8   1.286
NOAA-17(N)2651806    39.6  8    .943
NOAA-16(N)2651833    19.6  6    .905
NOAA-14(S)2651843    20.2  6   1.023
NOAA-15(S)2651843    28.1  7   1.100
NOAA-17(S)2651856    22.5  6   1.028
NOAA-16(S)2651925     7.9  4    .881
NOAA-14(N)2651933     9.7  4    .987
NOAA-15(N)2651933    20.8  6   1.187
NOAA-17(N)2651946    13.5  5   1.267
NOAA-16(N)2652015    14.4  5    .797
NOAA-15(S)2652023    11.3  5    .977
NOAA-14(S)2652024     7.8  4    .928
NOAA-17(S)2652036    15.9  6   1.178
NOAA-16(S)2652107    11.2  5    .957
NOAA-15(N)2652113    14.0  5   1.046
NOAA-14(N)2652114     6.0  3    .757
NOAA-17(N)2652126    18.5  6   1.309
NOAA-16(N)2652158     9.9  5    .799
NOAA-15(S)2652204    16.6  6    .911
NOAA-14(S)2652206    13.8  5    .958
NOAA-17(S)2652216    25.1  7   1.094
NOAA-16(S)2652250     7.3  4   2.397
NOAA-15(N)2652254    17.7  6    .969
NOAA-14(N)2652256    10.4  5    .698
NOAA-17(N)2652306    14.4  5   1.396
NOAA-16(N)2652341    12.4  5    .998
NOAA-15(S)2652345    11.3  5    .858
NOAA-14(S)2652347     9.1  4   1.000
NOAA-17(S)2652357    15.0  5   1.089
NOAA-16(S)2660033     3.8  2   3.752
NOAA-15(N)2660035    19.6  6    .999
NOAA-14(N)2660039     8.3  4    .674
NOAA-17(N)2660046    15.5  6   1.279
NOAA-16(N)2660125    12.1  5   1.139
NOAA-15(S)2660126     8.7  4    .847
NOAA-14(S)2660130    16.8  6    .793
NOAA-17(S)2660137    20.8  6    .900
NOAA-16(S)2660217    10.0  5   1.745
NOAA-15(N)2660217    11.1  5   1.261
NOAA-14(N)2660220     4.8  3    .832
NOAA-17(N)2660227    10.6  5   1.175
NOAA-15(S)2660308     7.2  4   1.016
NOAA-16(N)2660308    13.6  5   1.236
NOAA-14(S)2660313     6.7  4   1.716
NOAA-17(S)2660318     9.4  4    .784
NOAA-15(N)2660359    22.6  6   2.479
NOAA-16(S)2660400     5.1  3   1.341
NOAA-14(N)2660405     6.6  4   1.190
NOAA-17(N)2660409    10.7  5   1.112
NOAA-15(S)2660450     6.2  3   1.405
NOAA-16(N)2660451     7.2  4    .973
NOAA-14(S)2660456     7.8  4   1.998
NOAA-17(S)2660500     5.3  3    .946
NOAA-15(N)2660541     9.8  4   3.237
NOAA-16(S)2660542     9.2  4   1.129
NOAA-14(N)2660548     4.8  3   1.688
NOAA-17(N)2660550     5.4  3   1.342
NOAA-15(S)2660633     3.9  2   1.418
NOAA-16(N)2660634     6.1  3    .817
NOAA-14(S)2660639     5.0  3   1.449
NOAA-17(S)2660642     2.4  1   2.206
NOAA-15(N)2660724     6.5  4   3.000
NOAA-16(S)2660724    14.0  5   1.149
NOAA-14(N)2660731     1.8  1   1.353
NOAA-17(N)2660733     5.6  3   2.020
NOAA-15(S)2660815     8.2  4   1.058
NOAA-16(N)2660816     5.4  3    .803
NOAA-14(S)2660822     4.6  3   1.481
NOAA-17(S)2660824     3.0  2   2.218
NOAA-15(N)2660906     6.4  4   2.029
NOAA-16(S)2660906     9.9  5   1.035
NOAA-14(N)2660915     1.7  1    .993
NOAA-17(N)2660915     5.8  3   2.367
NOAA-16(N)2660957     6.9  4    .944
NOAA-15(S)2660957     7.3  4   1.179
NOAA-14(S)2661005     4.8  3   1.153
NOAA-17(S)2661007     3.5  2   1.002
NOAA-16(S)2661047     6.7  4    .939
NOAA-15(N)2661048     4.7  3   1.216
NOAA-14(N)2661057     3.0  2    .741
NOAA-17(N)2661058     3.7  2   1.792
NOAA-16(N)2661138     4.9  3   1.018
NOAA-15(S)2661138     6.0  3   1.131
NOAA-14(S)2661147     3.8  2    .947
NOAA-17(S)2661149     4.7  3   1.013
NOAA-16(S)2661228     4.4  3    .895
NOAA-15(N)2661229     5.8  3    .933
NOAA-14(N)2661238     3.3  2    .689
NOAA-17(N)2661241     4.0  3   1.422
NOAA-16(N)2661318     6.2  4   1.108
NOAA-15(S)2661319     4.2  3   1.040
NOAA-14(S)2661328     2.5  2    .802
NOAA-17(S)2661331    15.0  5    .888
NOAA-16(S)2661409     7.3  4    .991
NOAA-15(N)2661410     6.6  4    .930
NOAA-14(N)2661419     4.5  3    .780
NOAA-17(N)2661422     3.3  2   1.140
NOAA-16(N)2661459     7.3  4   1.130
NOAA-15(S)2661500     6.2  3   1.018
NOAA-14(S)2661509     4.1  3    .795
NOAA-17(S)2661512     5.8  3   1.112
NOAA-15(N)2661550     6.0  3   1.043
NOAA-16(S)2661550     7.9  4   1.102
NOAA-14(N)2661600     3.7  2    .890
NOAA-17(N)2661603     5.1  3   1.037
NOAA-16(N)2661640     3.0  2    .908
NOAA-15(S)2661640     5.6  3    .991
NOAA-14(S)2661650     3.3  2    .800
NOAA-17(S)2661653     5.6  3   1.116
NOAA-15(N)2661730     8.3  4   1.126
NOAA-16(S)2661732     5.3  3   1.090
NOAA-17(N)2661744     8.4  4   1.129
NOAA-15(S)2661820     4.4  3    .993
NOAA-16(N)2661822     3.4  2    .795
NOAA-14(S)2661831     1.9  1    .787
NOAA-17(S)2661834     5.6  3   1.147
NOAA-15(N)2661910     4.8  3   1.132
NOAA-16(S)2661913    10.0  5    .872
NOAA-14(N)2661921     2.7  2    .874
NOAA-17(N)2661924     4.3  3   1.252
NOAA-15(S)2662000     5.4  3    .984
NOAA-16(N)2662004     2.6  2    .739
NOAA-14(S)2662012     2.7  2    .860
NOAA-17(S)2662014    10.8  5   1.207
NOAA-15(N)2662050     5.8  3   1.072
NOAA-16(S)2662056      .6  1   1.419
NOAA-14(N)2662102     3.9  2    .761
NOAA-17(N)2662104     9.4  4   1.372
NOAA-15(S)2662140     4.0  3    .946
NOAA-16(N)2662147     1.2  1    .827
NOAA-14(S)2662153     2.2  1    .952
NOAA-17(S)2662154     6.4  4   1.234
NOAA-15(N)2662230     6.0  3    .982
NOAA-16(S)2662239     1.3  1   2.687
NOAA-14(N)2662243     3.5  2    .643
NOAA-17(N)2662244     6.0  3   1.390
NOAA-15(S)2662321     3.4  2   1.023
NOAA-16(N)2662330     1.5  1   1.051
NOAA-17(S)2662334    12.7  5   1.118
NOAA-14(S)2662335     2.5  1   1.165
NOAA-15(N)2670011     5.6  3    .947
NOAA-16(S)2670022     1.4  1   3.373
NOAA-17(N)2670024     4.7  3   1.296
NOAA-14(N)2670026     1.1  1    .676
NOAA-15(S)2670102     2.8  2   1.027
NOAA-16(N)2670113      .8  1   1.195
NOAA-17(S)2670115     7.8  4    .966
NOAA-14(S)2670117     2.5  2   1.354
NOAA-15(N)2670153     2.7  2   1.131
NOAA-16(S)2670205     1.5  1   2.511
NOAA-17(N)2670205     5.9  3   1.185
NOAA-14(N)2670209     1.4  1    .823
NOAA-15(S)2670244     3.0  2   1.281
NOAA-17(S)2670255     4.3  3    .897
NOAA-16(N)2670257     1.5  1   1.268
NOAA-14(S)2670300      .5  1   2.986
NOAA-15(N)2670335     3.8  2   1.930
NOAA-17(N)2670346     4.6  3   1.076
NOAA-16(S)2670348     2.2  1   1.556
NOAA-14(N)2670352     1.5  1   1.306
NOAA-15(S)2670426     1.8  1   2.734
NOAA-17(S)2670437     2.1  1   1.118
NOAA-16(N)2670440     1.8  1    .995
NOAA-14(S)2670443      .4  1   3.925
NOAA-15(N)2670517     3.9  2   2.512
NOAA-17(N)2670527     1.9  1   1.331
NOAA-16(S)2670531    11.3  5   1.113
NOAA-14(N)2670535     1.2  1   1.515
NOAA-15(S)2670609     1.3  1   2.085
NOAA-17(S)2670619      .9  1   1.998
NOAA-16(N)2670623     3.4  2    .809
NOAA-14(S)2670626     3.2  2   1.772
NOAA-15(N)2670700     2.5  2   2.365
NOAA-17(N)2670710     2.0  1   1.819
NOAA-16(S)2670713    13.0  5   1.142
NOAA-14(N)2670718     1.2  1   1.370
NOAA-15(S)2670751     5.8  3   1.176
NOAA-17(S)2670801     1.8  1   2.706
NOAA-16(N)2670804     6.9  4    .819
NOAA-14(S)2670809     7.0  4   1.416
NOAA-15(N)2670843     4.0  3   2.050
NOAA-17(N)2670853     5.2  3   2.339
NOAA-16(S)2670855     6.5  4    .968
NOAA-14(N)2670901     1.8  1   1.090
NOAA-15(S)2670933     8.7  4   1.108
NOAA-17(S)2670944     6.2  3    .999
NOAA-16(N)2670946     6.0  3    .907
NOAA-14(S)2670952    11.6  5   1.146
NOAA-15(N)2671025     4.6  3   1.396
NOAA-17(N)2671035     2.1  1   1.811
NOAA-16(S)2671036     5.5  3    .929
NOAA-14(N)2671044     1.4  1    .729
NOAA-15(S)2671115     9.2  4   1.076
NOAA-17(S)2671126     8.1  4    .955
NOAA-16(N)2671127    22.8  6   1.166
NOAA-14(S)2671134     7.1  4    .984
NOAA-15(N)2671206     9.8  4   1.032
NOAA-16(S)2671217    10.4  5    .974
NOAA-17(N)2671218    21.9  6   1.447
NOAA-14(N)2671225     3.5  2    .691
NOAA-15(S)2671256     7.6  4   1.006
NOAA-16(N)2671307     4.5  3   1.045
NOAA-17(S)2671308     8.1  4    .987
NOAA-14(S)2671316     4.1  3    .834
NOAA-15(N)2671346     7.7  4    .912
NOAA-16(S)2671358     9.3  4   1.000
NOAA-17(N)2671359     2.3  1   1.127
NOAA-14(N)2671407     3.1  2    .752
NOAA-15(S)2671437     8.6  4    .999
NOAA-16(N)2671448     5.9  3   1.084
NOAA-17(S)2671450    12.3  5    .949
NOAA-14(S)2671457     5.5  3    .811
NOAA-15(N)2671527     8.0  4   1.011
NOAA-16(S)2671539    20.4  6   1.120
NOAA-17(N)2671541    10.6  5   1.104
NOAA-14(N)2671547     3.4  2    .858
NOAA-15(S)2671617     6.0  3    .992
NOAA-16(N)2671629    14.3  5   1.070
NOAA-17(S)2671631    15.2  5    .983
NOAA-14(S)2671637     3.6  2    .805
NOAA-15(N)2671706     6.4  4   1.108
NOAA-16(S)2671720    13.4  5   1.030
NOAA-17(N)2671721     8.3  4   1.107
NOAA-14(N)2671728     4.0  3    .961
NOAA-15(S)2671757     6.8  4   1.006
NOAA-16(N)2671811    11.6  5    .888
NOAA-17(S)2671811    13.2  5   1.083
NOAA-14(S)2671818     4.8  3    .850
NOAA-15(N)2671846     5.6  3   1.132
NOAA-17(N)2671902     9.5  4   1.239
NOAA-16(S)2671902    10.3  5    .892
NOAA-14(N)2671908     3.0  2    .895
NOAA-15(S)2671937     6.4  4    .998
NOAA-17(S)2671951     7.4  4   1.208
NOAA-16(N)2671953     4.7  3    .730
NOAA-14(S)2671959     3.7  2    .856
NOAA-15(N)2672026     7.6  4   1.065
NOAA-17(N)2672041     7.2  4   1.331
NOAA-16(S)2672044     2.2  1   1.330
NOAA-14(N)2672049     6.2  3    .801
NOAA-15(S)2672117     5.4  3    .926
NOAA-17(S)2672131     5.5  3   1.217
NOAA-16(N)2672135     5.0  3    .754
NOAA-14(S)2672140     4.0  3    .926
NOAA-15(N)2672207     7.3  4    .999
NOAA-17(N)2672221     7.3  4   1.391
NOAA-16(S)2672227     1.3  1   2.572
NOAA-14(N)2672230     3.9  2    .653
NOAA-15(S)2672258     5.4  3    .944
NOAA-17(S)2672312     9.3  4   1.173
NOAA-16(N)2672319     2.8  2    .987
NOAA-14(S)2672322     3.8  2   1.084
NOAA-15(N)2672348     5.3  3    .943
NOAA-17(N)2680001     5.1  3   1.316
NOAA-14(N)2680013     2.7  2    .674
NOAA-15(S)2680039     2.8  2   1.022
NOAA-17(S)2680052     7.3  4   1.025
NOAA-16(N)2680102     2.8  2   1.152
NOAA-14(S)2680104     1.1  1   1.403
NOAA-15(N)2680129     4.3  3   1.059
NOAA-17(N)2680142     3.9  2   1.215
NOAA-16(S)2680154     1.7  1   2.875
NOAA-14(N)2680156     3.4  2    .801
NOAA-15(S)2680220     1.1  1   1.224
NOAA-17(S)2680233     3.7  2    .935
NOAA-16(N)2680246     3.3  2   1.257
NOAA-14(S)2680247      .1  1   2.566
NOAA-15(N)2680311     6.5  4   1.727
NOAA-17(N)2680323     4.7  3   1.081
NOAA-16(S)2680337     2.3  1   1.576
NOAA-14(N)2680339     2.4  1   1.267
NOAA-15(S)2680402     1.8  1   2.444
NOAA-17(S)2680414     1.1  1   1.063
NOAA-16(N)2680429     2.3  1    .998
NOAA-14(S)2680431      .5  1   3.906
NOAA-15(N)2680454     3.2  2   2.364
NOAA-17(N)2680505     2.6  2   1.239
NOAA-16(S)2680520     2.0  1   1.335
NOAA-14(N)2680522     1.3  1   1.477
NOAA-15(S)2680545     2.3  1   2.193
NOAA-17(S)2680556      .9  1   1.725
NOAA-16(N)2680611     1.7  1    .861
NOAA-14(S)2680614      .5  1   2.189
NOAA-15(N)2680636     2.2  1   2.210
NOAA-17(N)2680647      .9  1   1.748
NOAA-16(S)2680702     3.1  2   1.035
NOAA-14(N)2680705     1.4  1   1.402
NOAA-15(S)2680727     1.2  1   1.450
NOAA-17(S)2680738     2.2  1   2.776
NOAA-16(N)2680753     2.2  1    .763
NOAA-14(S)2680757      .7  1   1.599
NOAA-15(N)2680819     1.3  1   1.846
NOAA-17(N)2680830      .3  1   2.037
NOAA-16(S)2680844     3.3  2    .887
NOAA-14(N)2680849     1.1  1   1.204
NOAA-15(S)2680909     4.1  3   1.287
NOAA-17(S)2680921     1.2  1   1.818
NOAA-16(N)2680935     2.9  2    .826
NOAA-14(S)2680939     2.8  2   1.254
NOAA-15(N)2681001     1.0  1   1.430
NOAA-17(N)2681012      .4  1   1.972
NOAA-16(S)2681025     2.3  1    .890
NOAA-14(N)2681031     1.3  1    .749
NOAA-15(S)2681051     5.1  3   1.178
NOAA-17(S)2681103     3.3  2   1.017
NOAA-16(N)2681116     5.2  3    .987
NOAA-14(S)2681122     2.3  1    .959
NOAA-15(N)2681142     2.9  2    .978
NOAA-17(N)2681155      .2  1   1.428
NOAA-16(S)2681206     2.8  2    .881
NOAA-14(N)2681213     2.0  1    .661
NOAA-15(S)2681232     4.3  3   1.108
NOAA-17(S)2681245     4.1  3   1.112
NOAA-16(N)2681256     5.4  3   1.074
NOAA-14(S)2681303     3.0  2    .837
NOAA-15(N)2681323     3.1  2    .871
NOAA-17(N)2681337     2.7  2   1.252
NOAA-16(S)2681347     2.8  2    .917
NOAA-14(N)2681354     2.9  2    .734
NOAA-15(S)2681413     3.9  2   1.015
NOAA-17(S)2681427     6.4  4   1.087
NOAA-16(N)2681437     2.5  2   1.049
NOAA-14(S)2681444     3.2  2    .804
NOAA-15(N)2681503     4.7  3    .973
NOAA-17(N)2681518     5.2  3   1.090
NOAA-16(S)2681528     2.1  1   1.018
NOAA-14(N)2681535     3.2  2    .834
NOAA-15(S)2681553     3.2  2    .989
NOAA-17(S)2681608     4.5  3   1.161
NOAA-16(N)2681618     2.9  2    .965
NOAA-14(S)2681625     2.6  2    .777
NOAA-15(N)2681643     4.6  3   1.100
NOAA-17(N)2681659     5.0  3   1.085
NOAA-16(S)2681709     5.3  3   1.107
NOAA-14(N)2681715     2.1  1    .915
NOAA-15(S)2681733     3.9  3    .990
NOAA-17(S)2681749     2.8  2   1.159
NOAA-16(N)2681800     2.5  1    .828
NOAA-14(S)2681806     1.5  1    .780
NOAA-15(N)2681823     4.2  3   1.106
NOAA-17(N)2681839     8.6  4   1.203
NOAA-16(S)2681851     5.2  3   1.041
NOAA-14(N)2681856     1.3  1    .892
NOAA-15(S)2681913     2.3  1    .941
NOAA-17(S)2681929    11.7  5   1.183
NOAA-16(N)2681941     2.7  2    .740
NOAA-14(S)2681946     1.5  1    .816
NOAA-15(N)2682003     4.9  3   1.101
NOAA-17(N)2682019    10.2  5   1.307
NOAA-16(S)2682033    11.6  5    .833
NOAA-14(N)2682037     3.1  2    .786
NOAA-15(S)2682054     3.8  2    .939
NOAA-17(S)2682109    13.5  5   1.222
NOAA-16(N)2682124     4.8  3    .753
NOAA-14(S)2682128     6.0  3    .949
NOAA-15(N)2682143     7.9  4   1.014
NOAA-17(N)2682159    20.3  6   1.314
NOAA-16(S)2682216     5.4  3   1.956
NOAA-14(N)2682218     6.7  4    .694
NOAA-15(S)2682234     9.9  5    .902
NOAA-17(S)2682249    23.7  6   1.075
NOAA-16(N)2682307    12.0  5    .939
NOAA-14(S)2682309    10.5  5    .978
NOAA-15(N)2682324    10.8  5    .928
NOAA-17(N)2682339    11.1  5   1.407
NOAA-16(S)2682359    12.9  5   2.584
NOAA-14(N)2690000     7.5  4    .661
NOAA-15(S)2690015    12.3  5    .827
NOAA-17(S)2690030    16.1  6    .996
NOAA-16(N)2690051    14.0  5   1.099
NOAA-14(S)2690052    13.5  5    .878
NOAA-15(N)2690105    32.9  7   1.126
NOAA-17(N)2690119    27.9  7   1.171
NOAA-14(N)2690143     6.9  4    .724
NOAA-16(S)2690143    12.5  5   2.146
NOAA-15(S)2690157    17.0  6    .730
NOAA-17(S)2690210    18.0  6    .838
NOAA-14(S)2690235    10.8  5    .990
NOAA-16(N)2690235    18.2  6   1.268
NOAA-15(N)2690247    17.4  6   1.530
NOAA-17(N)2690300     8.8  4   1.123
NOAA-14(N)2690326     7.3  4   1.021
NOAA-16(S)2690326    15.1  5   1.219
NOAA-15(S)2690338     7.4  4   1.110
NOAA-17(S)2690352    10.1  5    .778
NOAA-14(S)2690418     6.8  4   2.205
NOAA-16(N)2690418    18.0  6   1.186
NOAA-15(N)2690430    27.3  7   2.809
NOAA-17(N)2690442    13.6  5   1.146
NOAA-16(S)2690508    11.1  5   1.114
NOAA-14(N)2690509     2.8  2   1.520
NOAA-15(S)2690521    10.4  5   1.000
NOAA-17(S)2690533    11.7  5    .855
NOAA-16(N)2690600    11.2  5    .954
NOAA-14(S)2690601    16.1  6   1.159
NOAA-15(N)2690612    13.0  5   3.604
NOAA-17(N)2690624    10.6  5   1.584
NOAA-16(S)2690651    13.5  5   1.129
NOAA-14(N)2690653     2.8  2   1.584
NOAA-15(S)2690703    18.9  6    .780
NOAA-17(S)2690715    16.6  6    .920
NOAA-16(N)2690742    14.0  5    .895
NOAA-14(S)2690744    20.3  6   1.068
NOAA-15(N)2690755    10.9  5   2.917
NOAA-17(N)2690807    17.9  6   2.192
NOAA-16(S)2690832    14.1  5   1.097
NOAA-14(N)2690836     3.0  2   1.278
NOAA-15(S)2690845    11.9  5    .979
NOAA-17(S)2690858    12.1  5    .904
NOAA-16(N)2690923    16.1  6    .996
NOAA-14(S)2690927    11.6  5   1.209
NOAA-15(N)2690937    18.6  6   1.920
NOAA-17(N)2690949    17.7  6   2.247
NOAA-16(S)2691014    10.9  5   1.005
NOAA-14(N)2691019     7.3  4    .866
NOAA-15(S)2691027    11.9  5   1.039
NOAA-17(S)2691041    11.8  5    .875
NOAA-16(N)2691104     6.1  3   1.009
NOAA-14(S)2691109    25.0  7   1.075
NOAA-15(N)2691118    14.9  5   1.265
NOAA-17(N)2691132    25.8  7   1.562
NOAA-16(S)2691155     5.1  3    .894
NOAA-14(N)2691200    10.9  5    .783
NOAA-15(S)2691209    10.8  5   1.022
NOAA-17(S)2691223    17.6  6    .849
NOAA-16(N)2691245    17.5  6   1.185
NOAA-14(S)2691251     7.3  4    .898
NOAA-15(N)2691259    13.1  5    .972
NOAA-17(N)2691314     8.4  4   1.359
NOAA-16(S)2691336    11.3  5   1.022
NOAA-14(N)2691342    13.8  5    .873
NOAA-15(S)2691350    13.2  5    .992
NOAA-17(S)2691404     9.5  4    .976
NOAA-16(N)2691426     5.4  3   1.070
NOAA-14(S)2691432     9.4  4    .870
NOAA-15(N)2691440    13.9  5    .998
NOAA-17(N)2691455    11.8  5   1.159
NOAA-16(S)2691517     4.2  3    .985
NOAA-14(N)2691522     6.5  4    .879
NOAA-15(S)2691530     8.2  4    .998
NOAA-17(S)2691546     9.4  4   1.048
NOAA-16(N)2691607     3.8  2    .946
NOAA-14(S)2691613     4.7  3    .808
NOAA-15(N)2691620     9.0  4   1.098
NOAA-17(N)2691636     4.3  3   1.089
NOAA-16(S)2691658     3.1  2   1.060
NOAA-14(N)2691703     8.1  4   1.010
NOAA-15(S)2691710     8.1  4    .995
NOAA-17(S)2691726     9.9  5   1.086
NOAA-16(N)2691748    33.2  7    .969
NOAA-14(S)2691753     7.7  4    .877
NOAA-15(N)2691800    17.8  6   1.192
NOAA-17(N)2691817    12.8  5   1.169
NOAA-16(S)2691840    19.8  6    .862
NOAA-14(N)2691843    20.7  6   1.156
NOAA-15(S)2691850    20.9  6   1.063
NOAA-17(S)2691906    15.4  5   1.117
NOAA-16(N)2691930    18.2  6    .838
NOAA-14(S)2691934    19.9  6   1.063
NOAA-15(N)2691940    20.4  6   1.178
NOAA-17(N)2691957    21.6  6   1.176
NOAA-16(S)2692022    14.2  5    .760
NOAA-14(N)2692024    22.0  6   1.005
NOAA-15(S)2692030    35.8  7   1.031
NOAA-17(S)2692047    18.5  6   1.153
